MANDT;MATNR;STPRS;BKLAS
400;MR-MD-FT2-ART1;0.00;3100
400;MR314163;0.00;3100
400;MR411121;0.00;3100
400;MR516112007;0.00;3100
400;MR571000003;37.27;3100
400;MZ-PROC-IM-MI-4230;14.62;3100
400;MR516101016;0.00;3100
400;MR314201;0.00;3100
400;MR516159;0.00;3100
400;MR411122;0.00;3100
400;MR516101023;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR516112007;0.00;3100
400;FG233;21.00;7920
400;MR571000003;37.27;3100
400;MZ-PROC-IM-SD-2016;112.00;3100
400;MR516101016;0.00;3100
400;MR314202;0.00;3100
400;MR516159;0.00;3100
400;MR411122;0.00;3100
400;MR516101024;0.00;3100
400;MR571000003;37.27;3100
400;MR516112008;0.00;3100
400;MR700029;0.00;3100
400;MZ-PROC-IM-TI-5015;18. Aug;3100
400;MR314311;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR411123;0.00;3100
400;RM233-1;3.00;3000
400;MR516160;0.00;3100
400;MR571000003;37.27;3100
400;MR516101025;0.00;3100
400;MR516112008;0.00;3100
400;MR314312;0.00;3100
400;MZ-PROC-IT-CM-7900;345.59;3100
400;MR411123;0.00;3100
400;MR516101017;0.00;3100
400;RM233-2;3.00;3000
400;MR571000003;37.27;3100
400;MR516112001;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR516112008;0.00;3100
400;MR314411;0.00;3100
400;MR516160;0.00;3100
400;MZ-PROC-IT-IP-0032;390.00;3100
400;MR411124;0.00;3100
400;MR571000003;37.27;3100
400;MR516112002;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR314412;0.00;3100
400;MR516112009;0.00;3100
400;MR516101017;0.00;3100
400;MR411124;0.00;3100
400;MR571000003;37.27;3100
400;MZ-PROC-IT-OM-V100;269.09;3100
400;MR516112003;0.00;3100
400;MR315201;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR516161;0.00;3100
400;MR516112009;0.00;3100
400;MR411125;0.00;3100
400;MR535158;0.00;3100
400;MR571000003;37.27;3100
400;MZ-PROC-IT-PA-2300;600.00;3100
400;MR315221;0.00;3100
400;MR516112004;0.00;3100
400;MR516161;0.00;3100
400;MR516112009;0.00;3100
400;MR411125;0.00;3100
400;MR516101018;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR571000003;37.27;3100
400;MR315231;0.00;3100
400;MZ-PROC-IT-UP-4USB;145.59;3100
400;MR516162;0.00;3100
400;MR516112005;0.00;3100
400;MR516112010;0.00;3100
400;MR411126;0.00;3100
400;MR516101018;0.00;3100
400;MR571000003;31.50;3100
400;MR315311;0.00;3100
400;MZ-PROC-MC-AC-0936;95.22;3100
400;MR516162;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR516112006;0.00;3100
400;MR411126;0.00;3100
400;MR516101002;0.00;3100
400;MR516112010;0.00;3100
400;MR315320;0.00;3100
400;MR571000003;37.27;3100
400;MR516163;0.00;3100
400;MZ-PROC-MC-AD-3102;23.93;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR516112007;0.00;3100
400;MR411127;0.00;3100
400;MR516101019;0.00;3100
400;MR516112010;0.00;3100
400;MR315331;0.00;3100
400;MR571000003;37.27;3100
400;MZ-PROC-MC-DT-0001;Mar 33;3100
400;MR516163;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR516112008;0.00;3100
400;MR411127;0.00;3100
400;MR516101019;0.00;3100
400;MR516112011;0.00;3100
400;MR315341;0.00;3100
400;MZ-PROC-MC-PB-1445;Jan 94;3100
400;MR571000003;31.50;3100
400;MR311127;0.00;3100
400;MR516112009;0.00;3100
400;MR516101003;0.00;3100
400;MR411128;0.00;3100
400;MR516112011;0.00;3100
400;MR516164;0.00;3100
400;MR315351;0.00;3100
400;MZ-PROC-MC-PD-3101;03. Apr;3100
400;MR571000004;31.50;3100
400;MR311127;0.00;3100
400;MR516112010;0.00;3100
400;MR516101020;0.00;3100
400;MR411128;0.00;3100
400;MR318410;0.00;3100
400;MR516112011;0.00;3100
400;MR311127;0.00;3100
400;MZ-PROC-MC-SC-3103;105.95;3100
400;MR571000004;31.50;3100
400;MR516101020;0.00;3100
400;MR411129;0.00;3100
400;MR516164;0.00;3100
400;MR516112011;0.00;3100
400;MR318411;0.00;3100
400;MR516112012;0.00;3100
400;MR311127;0.00;3100
400;MR571000004;31.50;3100
400;MR516101004;0.00;3100
400;MR411129;0.00;3100
400;MR516165;0.00;3100
400;MR516120001;0.00;3100
400;MR516112012;0.00;3100
400;MR516112012;0.00;3100
400;MR-MD-CD-ART1;0.00;3100
400;MR516101021;0.00;3100
400;MR411210;0.00;3100
400;MR571000004;31.50;3100
400;MR516165;0.00;3100
400;MR516120001;0.00;3100
400;MR516112012;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR516112013;0.00;3100
400;MZ-PROC-MC-WH-3106;63.00;3100
400;MR516101021;0.00;3100
400;MR411210;0.00;3100
400;MR516166;0.00;3100
400;MR571000004;31.50;3100
400;MR516120002;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR516112013;0.00;3100
400;MZ-PROC-MD-PT-2000;May 26;3100
400;MR516101005;0.00;3100
400;RM233-4;3.00;3000
400;MR516112014;0.00;3100
400;MR411211;0.00;3100
400;MR571000004;31.50;3100
400;MR516166;0.00;3100
400;MR516120002;0.00;3100
400;MR311122;0.00;3100
400;MR516112013;0.00;3100
400;MR516101022;0.00;3100
400;MR411211;0.00;3100
400;RM234;Mar 50;3000
400;MR516112015;0.00;3100
400;MZ-PROC-MH-DB-0191;06. Dec;3100
400;ALY05015U30-01;175.00;7920
400;MR516120003;0.00;3100
400;MR571000004;31.50;3100
400;MR516101022;0.00;3100
400;MR516112013;0.00;3100
400;MR311123;0.00;3100
400;SG233;Apr 20;7900
400;MR411311;0.00;3100
400;MR516120003;0.00;3100
400;MR412123;0.00;3100
400;MR571000004;31.50;3100
400;MR516101006;0.00;3100
400;MR516112016;0.00;3100
400;CONCRETE;70.00;7900
400;MR516112014;0.00;3100
400;MZ-PROC-MH-LD-0122;0.95;3100
400;MR516120004;0.00;3100
400;MR411312;0.00;3100
400;MR571000004;31.50;3100
400;MR311124;0.00;3100
400;MR411311;0.00;3100
400;MR516101023;0.00;3100
400;SEALER;0.05;7900
400;MR516120004;0.00;3100
400;MR412421;0.00;3100
400;MR516112014;0.00;3100
400;MZ-PROC-OE-HD-0001;Jul 24;3100
400;MR571000004;31.50;3100
400;MR411312;0.00;3100
400;MR516112017;0.00;3100
400;CONDUIT;0.34;7900
400;MR516101023;0.00;3100
400;MR516120005;0.00;3100
400;MR311125;0.00;3100
400;MR411420;0.00;3100
400;MR516112014;0.00;3100
400;MZ-PROC-OS-LP-E780;345.59;3100
400;MR571000004;31.50;3100
400;MR411312;0.00;3100
400;STEEL;30.00;7900
400;MR516120005;0.00;3100
400;GTS-30002;0.00;7900
400;MR585168001;0.00;7920
400;MR516112015;0.00;3100
400;MR516112018;0.00;3100
400;MZ-PROC-OS-NB-0810;Oct 59;3100
400;MR571000004;37.27;3100
400;TG10;26.00;3100
400;MR516120006;0.00;3100
400;MR311126;0.00;3100
400;MR516101024;0.00;3100
400;MR411411;0.00;3100
400;MR585168002;0.00;7920
400;MZ-PROC-OS-PI-BC1;10.00;3100
400;MR571000004;37.27;3100
400;TG11;27.00;3100
400;MR516120006;0.00;3100
400;MR516112015;0.00;3100
400;MR516101024;0.00;3100
400;MR585168003;0.00;7920
400;MR311127;0.00;3100
400;MR516120007;0.00;3100
400;TG12;27.00;3100
400;MR571000004;37.27;3100
400;MZ-PROC-OS-PM-PK08;Apr 59;3100
400;MR516112015;0.00;3100
400;MR411411;0.00;3100
400;MR516101008;0.00;3100
400;MR411211;0.00;3100
400;MR516120007;0.00;3100
400;TG13;26.00;3100
400;MR571000004;37.27;3100
400;MR516101025;0.00;3100
400;MZ-PROC-OS-WB-0250;45.59;3100
400;MR516112016;0.00;3100
400;MR411911;0.00;3100
400;MR516120008;0.00;3100
400;TG14;27.00;3100
400;MR311128;0.00;3100
400;MR411412;0.00;3100
400;MR516101025;0.00;3100
400;MZ-PROC-PG-BP-0670;49.06;3100
400;MR571000004;37.27;3100
400;MR516112016;0.00;3100
400;MR311279;0.00;3100
400;MR516120008;0.00;3100
400;TG20;27.00;3100
400;MR516112019;0.00;3100
400;MR516120001;0.00;3100
400;MR516120009;0.00;3100
400;MZ-PROC-PM-FS-1400;45.59;3100
400;TG21;27.00;3100
400;MR516112016;0.00;3100
400;MR311129;0.00;3100
400;MR411412;0.00;3100
400;MH85004;0.00;7900
400;MR516112020;0.00;3100
400;MR516120001;0.00;3100
400;MR516120009;0.00;3100
400;MZ-PROC-PM-SN-0001;15.62;3100
400;MR516112017;0.00;3100
400;TG22;27.00;3100
400;MR516112021;0.00;3100
400;MR516120001;0.00;3100
400;MR516120010;0.00;3100
400;MR311220;0.00;3100
400;MR411420;0.00;3100
400;MRP_RAW01;Mar 30;3000
400;MR412420;0.00;3100
400;MR516112017;0.00;3100
400;MZ-PROC-PP-DC-10MP;145.59;3100
400;MR516120002;0.00;3100
400;MR516112022;0.00;3100
400;TG0001;2.00;3100
400;MR516120010;0.00;3100
400;MR311221;0.00;3100
400;MR516120002;0.00;3100
400;MR516112017;0.00;3100
400;MR411129;0.00;3100
400;MR516112023;0.00;3100
400;MR411420;0.00;3100
400;TG0011;40.00;3100
400;MR516120011;0.00;3100
400;MR571000004;37.27;3100
400;MR311231;0.00;3100
400;MR516120002;0.00;3100
400;MZ-PROC-PP-DL-4502;245.59;3100
400;MR516112018;0.00;3100
400;MR516112024;0.00;3100
400;TG0012;60.00;3100
400;MR516120011;0.00;3100
400;MR411411;0.00;3100
400;MR571000004;37.27;3100
400;MR311232;0.00;3100
400;MR516120003;0.00;3100
400;MR411421;0.00;3100
400;MR516112018;0.00;3100
400;MR516112025;0.00;3100
400;NS0001;2.00;YB01
400;MR516120012;0.00;3100
400;MZ-PROC-PP-LQ-4500;145.59;3100
400;MR516120003;0.00;3100
400;MR311260;0.00;3100
400;MR571000004;37.27;3100
400;MR516112018;0.00;3100
400;MR411127;0.00;3100
400;FG126;37.30;7920
400;MR516101001;0.00;3100
400;MR516120012;0.00;3100
400;MZ-PROC-PP-PS-4501;345.59;3100
400;MR311261;0.00;3100
400;MR516120003;0.00;3100
400;MR411421;0.00;3100
400;MR571000004;37.27;3100
400;MR516112019;0.00;3100
400;FG226;54.38;7920
400;MR516120013;0.00;3100
400;MR516101002;0.00;3100
400;MR516120004;0.00;3100
400;MZ-PROC-SC-FR-3514;438.10;3100
400;MR311278;0.00;3100
400;MR411312;0.00;3100
400;MR571000004;37.27;3100
400;MR411520;0.00;3100
400;MR516112019;0.00;3100
400;FG29;Jan 76;7920
400;MR516120013;0.00;3100
400;MR516101003;0.00;3100
400;MZ-PROC-SE-RV-2039;Jul 99;3100
400;MR311279;0.00;3100
400;MR571000004;37.27;3100
400;MR411520;0.00;3100
400;RM09;0.16;3000
400;MR516120014;0.00;3100
400;MR516112019;0.00;3100
400;MR516120004;0.00;3100
400;MR412421;0.00;3100
400;MR516101004;0.00;3100
400;RM120;Feb 50;3000
400;MR411521;0.00;3100
400;MZ-PROC-TG-FC-2702;30.51;3100
400;MR571000004;31.50;3100
400;MR516120014;0.00;3100
400;MR516120004;0.00;3100
400;MR311290;0.00;3100
400;MR516112020;0.00;3100
400;MR516101005;0.00;3100
400;MR411521;0.00;3100
400;MR411520;0.00;3100
400;MR516120015;0.00;3100
400;MR571000004;37.27;3100
400;MR516120005;0.00;3100
400;RM122;Jan 50;3000
400;MR516101006;0.00;3100
400;MR516112020;0.00;3100
400;MZ-PROC-TG-GP-2701;Sep 81;3100
400;MR411610;0.00;3100
400;MR311291;0.00;3100
400;MR571000004;37.27;3100
400;MR516120005;0.00;3100
400;MR516120015;0.00;3100
400;MR411420;0.00;3100
400;MR411610;0.00;3100
400;RM124;0.70;3000
400;MR516120016;0.00;3100
400;MR516101007;0.00;3100
400;MR311301;0.00;3100
400;MR516120005;0.00;3100
400;MR571000004;31.50;3100
400;MR516112020;0.00;3100
400;MZ-PROC-WD-RB-2053;10.00;3100
400;MR516120016;0.00;3100
400;MR411611;0.00;3100
400;MR571000005;31.50;3100
400;MR516120006;0.00;3100
400;MR516101008;0.00;3100
400;MR311302;0.00;3100
400;MR411521;0.00;3100
400;ML-100;0.00;
400;RM128;Mar 30;3000
400;MR571000005;31.50;3100
400;MR411611;0.00;3100
400;MR516120006;0.00;3100
400;MR516101009;0.00;3100
400;MR516112021;0.00;3100
400;MR516120017;0.00;3100
400;ML-101;0.00;
400;RM12;2.00;3000
400;MR311325;0.00;3100
400;MR411210;0.00;3100
400;MR571000005;31.50;3100
400;MR411820;0.00;3100
400;MR516101010;0.00;3100
400;ML-102;0.00;
400;MR516120006;0.00;3100
400;MR516112021;0.00;3100
400;MR571000005;31.50;3100
400;MR516120017;0.00;3100
400;MR411820;0.00;3100
400;ML-103;0.00;
400;MR311326;0.00;3100
400;MR516101011;0.00;3100
400;MR411311;0.00;3100
400;MR571000005;31.50;3100
400;MR516112021;0.00;3100
400;MR411821;0.00;3100
400;MR516120007;0.00;3100
400;ML-104;0.00;
400;MR311341;0.00;3100
400;MR516120018;0.00;3100
400;MR571000005;31.50;3100
400;MR411821;0.00;3100
400;MR412113;0.00;3100
400;ML-105;0.00;
400;MR516112022;0.00;3100
400;MR311342;0.00;3100
400;MR516120007;0.00;3100
400;MR516101012;0.00;3100
400;MR516120018;0.00;3100
400;MR571000005;31.50;3100
400;MR411910;0.00;3100
400;TG11;94.50;3100
400;ML-106;0.00;
400;MR311351;0.00;3100
400;MR516120007;0.00;3100
400;MR516112022;0.00;3100
400;MR516120019;0.00;3100
400;MR571000005;31.50;3100
400;MR411910;0.00;3100
400;ML-107;0.00;
400;MR585170001;0.00;7920
400;MR311352;0.00;3100
400;MR516101013;0.00;3100
400;MR516120008;0.00;3100
400;MR516120019;0.00;3100
400;MR516112022;0.00;3100
400;MR571000005;31.50;3100
400;MR411911;0.00;3100
400;ML-108;0.00;
400;MR585170001;0.00;7920
400;MR311361;0.00;3100
400;MR516120008;0.00;3100
400;MR516120020;0.00;3100
400;MR516112023;0.00;3100
400;MR571000005;31.50;3100
400;ML-109;0.00;
400;MR412311;0.00;3100
400;MR516101014;0.00;3100
400;MR516120008;0.00;3100
400;MR516120020;0.00;3100
400;MR516112023;0.00;3100
400;MR411911;0.00;3100
400;MR311362;0.00;3100
400;ML-110;0.00;
400;MR571000005;31.50;3100
400;MR411211;0.00;3100
400;MR516120009;0.00;3100
400;MR516120021;0.00;3100
400;MR516112023;0.00;3100
400;MR412113;0.00;3100
400;MR311511;0.00;3100
400;MR516101015;0.00;3100
400;MR571000005;37.27;3100
400;MR516120021;0.00;3100
400;MR516120009;0.00;3100
400;ML-111;0.00;
400;MR516112024;0.00;3100
400;MR412113;0.00;3100
400;MR411120;0.00;3100
400;MR311512;0.00;3100
400;MR571000005;37.27;3100
400;MR516120022;0.00;3100
400;MR516120009;0.00;3100
400;ML-112;0.00;
400;MR516112024;0.00;3100
400;MR412114;0.00;3100
400;MR311619;0.00;3100
400;MR516120022;0.00;3100
400;MR571000005;37.27;3100
400;MR516101016;0.00;3100
400;MR516120010;0.00;3100
400;MR411210;0.00;3100
400;ML-113;0.00;
400;MR516112024;0.00;3100
400;MR412114;0.00;3100
400;MR311621;0.00;3100
400;MR516120023;0.00;3100
400;MR516120010;0.00;3100
400;MR571000005;37.27;3100
400;ML-114;0.00;
400;MR411610;0.00;3100
400;MR412122;0.00;3100
400;MR516112025;0.00;3100
400;MR311630;0.00;3100
400;MR516120023;0.00;3100
400;MR516101017;0.00;3100
400;MR516120010;0.00;3100
400;MR571000005;37.27;3100
400;ML-F04;100.00;7920
400;MR411127;0.00;3100
400;MR412122;0.00;3100
400;MR516112025;0.00;3100
400;MR311645;0.00;3100
400;MR516120024;0.00;3100
400;MR516120011;0.00;3100
400;MR571000005;37.27;3100
400;MR412123;0.00;3100
400;ML-F54;10.00;3000
400;MR516101018;0.00;3100
400;MR516112025;0.00;3100
400;MR311646;0.00;3100
400;MR412142;0.00;3100
400;MR516120024;0.00;3100
400;MR571000005;37.27;3100
400;MR412123;0.00;3100
400;MR516120011;0.00;3100
400;MZ-SR-E104;13.50;3100
400;MR311711;0.00;3100
400;MR516120025;0.00;3100
400;MR-MD-CD-ART1;0.00;3100
400;MR411821;0.00;3100
400;MR571000005;37.27;3100
400;MR516101019;0.00;3100
400;MR412141;0.00;3100
400;MZ-SV-TV-1;0.00;3200
400;MR311721;0.00;3100
400;MR516120011;0.00;3100
400;MR516120025;0.00;3100
400;MR412610;0.00;3100
400;MR-MD-CD-ART1;0.00;3100
400;MR571000005;37.27;3100
400;MR412141;0.00;3100
400;MZ-SV-PAY-1;0.00;3200
400;MR516120012;0.00;3100
400;MR311731;0.00;3100
400;MR516122001;0.00;3100
400;MR516101020;0.00;3100
400;MR411123;0.00;3100
400;MR-MD-CD-ART1;0.00;3100
400;MR571000005;37.27;3100
400;MR412142;0.00;3100
400;MR516120012;0.00;3100
400;MR516122001;0.00;3100
400;MR311811;0.00;3100
400;MZ-SV-UT-1;0.00;3200
400;MR411122;0.00;3100
400;MR571000005;37.27;3100
400;MR516120012;0.00;3100
400;MR516101021;0.00;3100
400;MR516122002;0.00;3100
400;MR311812;0.00;3100
400;MR-MD-CD-ART1;0.00;3100
400;MR412142;0.00;3100
400;MZ-SV-ADV-1;0.00;3200
400;MR411820;0.00;3100
400;MR571000005;31.50;3100
400;MR516120013;0.00;3100
400;MR314111;0.00;3100
400;MR516122002;0.00;3100
400;MZ-SV-OS-1;0.00;3200
400;MR411210;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR571000005;37.27;3100
400;MR516101022;0.00;3100
400;MR516120013;0.00;3100
400;MR412310;0.00;3100
400;MR516122003;0.00;3100
400;MR311124;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR314112;0.00;3100
400;MR571000005;37.27;3100
400;MZ-SV-IT-1;0.00;3200
400;MR516120013;0.00;3100
400;MR516122003;0.00;3100
400;MR311301;0.00;3100
400;MR412310;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR516120014;0.00;3100
400;MR571000005;31.50;3100
400;MR516101023;0.00;3100
400;MR516122004;0.00;3100
400;MR412311;0.00;3100
400;MZ-SV-LS-1;0.00;3200
400;MR314162;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR516120014;0.00;3100
400;MR571000006;31.50;3100
400;MR516122004;0.00;3100
400;MR411125;0.00;3100
400;MR412311;0.00;3100
400;MR516101024;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR571000006;31.50;3100
400;MR516122005;0.00;3100
400;MZ-SV-ENT-1;0.00;3200
400;MR516120014;0.00;3100
400;MR314163;0.00;3100
400;MR411125;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR571000006;31.50;3100
400;MR516122005;0.00;3100
400;MR412311;0.00;3100
400;MZ-SV-ENT-2;0.00;3200
400;MR412610;0.00;3100
400;MR571000006;31.50;3100
400;MR516120015;0.00;3100
400;MR516122006;0.00;3100
400;MR314201;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MZ-SV-TG-1;0.00;3200
400;MR411124;0.00;3100
400;MR571000006;31.50;3100
400;MR516122006;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR412411;0.00;3100
400;MR516120015;0.00;3100
400;DS_PROD02;1332.72;7920
400;MR314202;0.00;3100
400;MR412114;0.00;3100
400;MR516122007;0.00;3100
400;MR516159;0.00;3100
400;MR571000006;31.50;3100
400;MR516120015;0.00;3100
400;MR412411;0.00;3100
400;DS_PROD03;1332.72;7920
400;MR314311;0.00;3100
400;MR411121;0.00;3100
400;MR516122007;0.00;3100
400;MR516236;0.00;3100
400;MR516120016;0.00;3100
400;MR412412;0.00;3100
400;MR314312;0.00;3100
400;DS_PROD04;1332.72;7920
400;MR411610;0.00;3100
400;MR516122008;0.00;3100
400;MR571000006;31.50;3100
400;MR314411;0.00;3100
400;MR516236;0.00;3100
400;DS_PROD05;1332.72;7920
400;MR411611;0.00;3100
400;MR516122008;0.00;3100
400;MR516120016;0.00;3100
400;MR412412;0.00;3100
400;MR516101025;0.00;3100
400;MR314412;0.00;3100
400;DS_PROD06;1332.72;7920
400;MR516236;0.00;3100
400;MR412412;0.00;3100
400;MR571000006;31.50;3100
400;MR516120016;0.00;3100
400;DS_PROD07;1332.72;7920
400;MR516236;0.00;3100
400;MR412122;0.00;3100
400;MR516112001;0.00;3100
400;MR315201;0.00;3100
400;MR571000006;31.50;3100
400;MR412420;0.00;3100
400;MR516120017;0.00;3100
400;DS_COMP02;309.43;7900
400;MR516120001;0.00;3100
400;MR411120;0.00;3100
400;MR516112002;0.00;3100
400;MR571000006;31.50;3100
400;MR516120017;0.00;3100
400;DS_PROD11;1332.72;7920
400;MR315221;0.00;3100
400;MR412610;0.00;3100
400;MR516120001;0.00;3100
400;MR412420;0.00;3100
400;MR571000006;31.50;3100
400;MR516112003;0.00;3100
400;MR516120017;0.00;3100
400;DS_PROD12;1332.72;7920
400;MR412420;0.00;3100
400;MR516120001;0.00;3100
400;MR412421;0.00;3100
400;MR571000006;37.27;3100
400;MR516120018;0.00;3100
400;MR315231;0.00;3100
400;MR516112004;0.00;3100
400;DS_PROD13;1332.72;7920
400;MR412123;0.00;3100
400;MR412421;0.00;3100
400;MR516120002;0.00;3100
400;MR516120018;0.00;3100
400;MR571000006;37.27;3100
400;MRP_PROD02;1332.72;7920
400;MR516112005;0.00;3100
400;MR411421;0.00;3100
400;MR315311;0.00;3100
400;MR412610;0.00;3100
400;MR516120018;0.00;3100
400;MR571000006;37.27;3100
400;MR516120002;0.00;3100
400;MRP_PROD03;1332.72;7920
400;MR411128;0.00;3100
400;MR412610;0.00;3100
400;MR516112006;0.00;3100
400;MR516120019;0.00;3100
400;MR571000006;37.27;3100
400;MR516120002;0.00;3100
400;MR315320;0.00;3100
400;MR411312;0.00;3100
400;MR412611;0.00;3100
400;MR516120019;0.00;3100
400;MR571000006;37.27;3100
400;MRP_PROD04;1332.72;7920
400;MR516120003;0.00;3100
400;MR411421;0.00;3100
400;MR412611;0.00;3100
400;MR516112007;0.00;3100
400;MR516120019;0.00;3100
400;MR315331;0.00;3100
400;MR571000006;37.27;3100
400;MR412611;0.00;3100
400;MR516120020;0.00;3100
400;MR516120003;0.00;3100
400;MRP_PROD05;1332.72;7920
400;MR311220;0.00;3100
400;MR315341;0.00;3100
400;MR571000006;37.27;3100
400;MR516112008;0.00;3100
400;MR412113;0.00;3100
400;MR516120020;0.00;3100
400;MR311220;0.00;3100
400;MR571000006;37.27;3100
400;MRP_PROD06;1332.72;7920
400;MR516112009;0.00;3100
400;MR516120020;0.00;3100
400;MR315351;0.00;3100
400;MR411127;0.00;3100
400;MR516120003;0.00;3100
400;MR311221;0.00;3100
400;MR571000006;37.27;3100
400;MR516112010;0.00;3100
400;MRP_PROD07;1332.72;7920
400;MR571000006;37.27;3100
400;MR311221;0.00;3100
400;MR516120021;0.00;3100
400;MR315923;0.00;3100
400;MR411120;0.00;3100
400;MR516120004;0.00;3100
400;MRP_PROD08;1332.72;7920
400;MR571000006;37.27;3100
400;MR315924;0.00;3100
400;MR311231;0.00;3100
400;MR516120021;0.00;3100
400;MR516120004;0.00;3100
400;MRP_PROD09;1332.72;7920
400;MR571000006;31.50;3100
400;MR318312;0.00;3100
400;MR412411;0.00;3100
400;MR311231;0.00;3100
400;MR516120021;0.00;3100
400;MRP_PROD10;1332.72;7920
400;MR516120004;0.00;3100
400;MR571000006;37.27;3100
400;MR318313;0.00;3100
400;MR411122;0.00;3100
400;MR516120022;0.00;3100
400;MRP_COMP01;309.43;7900
400;MR311232;0.00;3100
400;MR571000006;37.27;3100
400;MR318410;0.00;3100
400;MR411820;0.00;3100
400;MR516120022;0.00;3100
400;MRP_COMP02;309.43;7900
400;MR516120005;0.00;3100
400;MR318411;0.00;3100
400;MR571000006;31.50;3100
400;MR411521;0.00;3100
400;MR516120022;0.00;3100
400;MRP_COMP03;309.43;7900
400;MR311232;0.00;3100
400;MR516120005;0.00;3100
400;MR319111;0.00;3100
400;MR571000007;31.50;3100
400;MR411210;0.00;3100
400;MR516120023;0.00;3100
400;MRP_COMP04;309.43;7900
400;MR311260;0.00;3100
400;MR516120005;0.00;3100
400;MR319112;0.00;3100
400;MR571000007;31.50;3100
400;MR516120023;0.00;3100
400;MR311260;0.00;3100
400;MRP_COMP05;309.43;7900
400;MR319211;0.00;3100
400;MR411311;0.00;3100
400;MR571000007;31.50;3100
400;MR516120006;0.00;3100
400;MR516112011;0.00;3100
400;MR516120023;0.00;3100
400;MR311261;0.00;3100
400;MRP_COMP06;309.43;7900
400;MR319212;0.00;3100
400;MR571000007;31.50;3100
400;MR516120006;0.00;3100
400;MR516120024;0.00;3100
400;MR516112012;0.00;3100
400;MR311261;0.00;3100
400;MR311731;0.00;3100
400;MRP_COMP07;309.43;7900
400;MR319218;0.00;3100
400;MR516120024;0.00;3100
400;MR571000007;31.50;3100
400;MR516120006;0.00;3100
400;MR516112013;0.00;3100
400;MR311278;0.00;3100
400;MR412141;0.00;3100
400;MRP_COMP08;309.43;7900
400;MR319219;0.00;3100
400;MR516120024;0.00;3100
400;MR571000007;31.50;3100
400;MR516112014;0.00;3100
400;MR311278;0.00;3100
400;MR516120007;0.00;3100
400;MRP_COMP09;309.43;7900
400;MR320211;0.00;3100
400;MR412610;0.00;3100
400;MR516120025;0.00;3100
400;MR571000007;31.50;3100
400;MR516112015;0.00;3100
400;MZ-SV-CS-1;0.00;3200
400;MR516120007;0.00;3100
400;MR411520;0.00;3100
400;MR311279;0.00;3100
400;MR320212;0.00;3100
400;MR516120025;0.00;3100
400;MR571000007;31.50;3100
400;MR516112016;0.00;3100
400;MZ-FG-E123;Nov 20;7920
400;MR516120007;0.00;3100
400;MR516120025;0.00;3100
400;MR311279;0.00;3100
400;MR411312;0.00;3100
400;MR320213;0.00;3100
400;MR571000007;31.50;3100
400;MZ-FG-E140;Nov 20;7920
400;MR516112017;0.00;3100
400;MR516122001;0.00;3100
400;MR516120008;0.00;3100
400;MR311290;0.00;3100
400;MR571000007;31.50;3100
400;MZ-FG-E130;Nov 20;7920
400;MR516112018;0.00;3100
400;MR516122001;0.00;3100
400;MR411911;0.00;3100
400;MR311290;0.00;3100
400;MR320214;0.00;3100
400;MR516112019;0.00;3100
400;MR516120008;0.00;3100
400;MR516122001;0.00;3100
400;MR571000007;31.50;3100
400;MR311291;0.00;3100
400;NS0001;1.00;YB01
400;MR411211;0.00;3100
400;MR516112020;0.00;3100
400;MR320215;0.00;3100
400;MR516120008;0.00;3100
400;MR516122002;0.00;3100
400;MR311291;0.00;3100
400;SP001;130.00;3040
400;MR412412;0.00;3100
400;MR516112021;0.00;3100
400;MR516120009;0.00;3100
400;MR516122002;0.00;3100
400;MR311301;0.00;3100
