439, 4091, 0, Texas, 2017-05-18T15:25:52.933Z, d75ac4456119
385, 3942, 2, Monaco, 2017-05-19T10:34:29.001Z, f9dbec446bf0
389, 3938, 2, Monaco, 2017-05-19T10:34:29.304Z, f9dbec446bf0
398, 3653, 1, Monaco, 2017-05-19T10:34:29.463Z, d397e6a81ea4
405, 3655, 1, Monaco, 2017-05-19T10:34:29.869Z, d397e6a81ea4
378, 3935, 2, Monaco, 2017-05-19T10:34:29.874Z, f9dbec446bf0
382, 3933, 2, Monaco, 2017-05-19T10:34:30.326Z, f9dbec446bf0
407, 3657, 1, Monaco, 2017-05-19T10:34:30.378Z, d397e6a81ea4
410, 3933, 2, Monaco, 2017-05-19T10:34:30.735Z, f9dbec446bf0
379, 3660, 1, Monaco, 2017-05-19T10:34:30.836Z, d397e6a81ea4
398, 3656, 1, Monaco, 2017-05-19T10:34:31.198Z, d397e6a81ea4
402, 3931, 2, Monaco, 2017-05-19T10:34:31.252Z, f9dbec446bf0
376, 3655, 1, Monaco, 2017-05-19T10:34:31.660Z, d397e6a81ea4
392, 3930, 2, Monaco, 2017-05-19T10:34:31.661Z, f9dbec446bf0
389, 3655, 1, Monaco, 2017-05-19T10:34:32.068Z, d397e6a81ea4
404, 3928, 2, Monaco, 2017-05-19T10:34:32.068Z, f9dbec446bf0
380, 3928, 2, Monaco, 2017-05-19T10:34:32.576Z, f9dbec446bf0
398, 3681, 1, Monaco, 2017-05-19T10:34:32.581Z, d397e6a81ea4
393, 3680, 1, Monaco, 2017-05-19T10:34:33.034Z, d397e6a81ea4
395, 3927, 2, Monaco, 2017-05-19T10:34:33.038Z, f9dbec446bf0
383, 3674, 1, Monaco, 2017-05-19T10:34:33.344Z, d397e6a81ea4
367, 3935, 2, Monaco, 2017-05-19T10:34:33.346Z, f9dbec446bf0
379, 3774, 1, Monaco, 2017-05-19T10:34:34.001Z, d397e6a81ea4
355, 3933, 2, Monaco, 2017-05-19T10:34:34.109Z, f9dbec446bf0
380, 3739, 1, Monaco, 2017-05-19T10:34:34.307Z, d397e6a81ea4
489, 3919, 2, Monaco, 2017-05-19T10:34:34.365Z, f9dbec446bf0
599, 3917, 2, Monaco, 2017-05-19T10:34:34.668Z, f9dbec446bf0
437, 3721, 1, Monaco, 2017-05-19T10:34:34.726Z, d397e6a81ea4
365, 3916, 2, Monaco, 2017-05-19T10:34:35.128Z, f9dbec446bf0
402, 3705, 1, Monaco, 2017-05-19T10:34:35.233Z, d397e6a81ea4
386, 3919, 2, Monaco, 2017-05-19T10:34:35.490Z, f9dbec446bf0
375, 3699, 1, Monaco, 2017-05-19T10:34:35.587Z, d397e6a81ea4
398, 3690, 1, Monaco, 2017-05-19T10:34:36.001Z, d397e6a81ea4
381, 3920, 2, Monaco, 2017-05-19T10:34:36.047Z, f9dbec446bf0
371, 3711, 1, Monaco, 2017-05-19T10:34:36.369Z, d397e6a81ea4
374, 3948, 2, Monaco, 2017-05-19T10:34:36.558Z, f9dbec446bf0
409, 3943, 2, Monaco, 2017-05-19T10:34:36.917Z, f9dbec446bf0
417, 3699, 1, Monaco, 2017-05-19T10:34:36.967Z, d397e6a81ea4
396, 3940, 2, Monaco, 2017-05-19T10:34:37.327Z, f9dbec446bf0
495, 3670, 1, Monaco, 2017-05-19T10:34:37.326Z, d397e6a81ea4
401, 3664, 1, Monaco, 2017-05-19T10:34:37.680Z, d397e6a81ea4
394, 3941, 2, Monaco, 2017-05-19T10:34:37.847Z, f9dbec446bf0
403, 3663, 1, Monaco, 2017-05-19T10:34:38.267Z, d397e6a81ea4
409, 3933, 2, Monaco, 2017-05-19T10:34:38.273Z, f9dbec446bf0
401, 3662, 1, Monaco, 2017-05-19T10:34:38.580Z, d397e6a81ea4
395, 3931, 2, Monaco, 2017-05-19T10:34:38.638Z, f9dbec446bf0
393, 3661, 1, Monaco, 2017-05-19T10:34:39.142Z, d397e6a81ea4
371, 3697, 1, Monaco, 2017-05-19T10:34:39.599Z, d397e6a81ea4
392, 3982, 2, Monaco, 2017-05-19T10:34:39.603Z, f9dbec446bf0
391, 3690, 1, Monaco, 2017-05-19T10:34:39.914Z, d397e6a81ea4
396, 3953, 2, Monaco, 2017-05-19T10:34:39.966Z, f9dbec446bf0
441, 3683, 1, Monaco, 2017-05-19T10:34:40.372Z, d397e6a81ea4
383, 3948, 2, Monaco, 2017-05-19T10:34:40.580Z, f9dbec446bf0
408, 3677, 1, Monaco, 2017-05-19T10:34:40.732Z, d397e6a81ea4
389, 3940, 2, Monaco, 2017-05-19T10:34:40.983Z, f9dbec446bf0
391, 3674, 1, Monaco, 2017-05-19T10:34:41.294Z, d397e6a81ea4
413, 3956, 2, Monaco, 2017-05-19T10:34:41.398Z, f9dbec446bf0
386, 3669, 1, Monaco, 2017-05-19T10:34:41.650Z, d397e6a81ea4
412, 3951, 2, Monaco, 2017-05-19T10:34:41.905Z, f9dbec446bf0
383, 3667, 1, Monaco, 2017-05-19T10:34:42.064Z, d397e6a81ea4
405, 3944, 2, Monaco, 2017-05-19T10:34:42.270Z, f9dbec446bf0
376, 3665, 1, Monaco, 2017-05-19T10:34:42.617Z, d397e6a81ea4
388, 3941, 2, Monaco, 2017-05-19T10:34:42.723Z, f9dbec446bf0
373, 3663, 1, Monaco, 2017-05-19T10:34:43.025Z, d397e6a81ea4
392, 3935, 2, Monaco, 2017-05-19T10:34:43.231Z, f9dbec446bf0
455, 3663, 1, Monaco, 2017-05-19T10:34:43.490Z, d397e6a81ea4
394, 3931, 2, Monaco, 2017-05-19T10:34:43.596Z, f9dbec446bf0
391, 3660, 1, Monaco, 2017-05-19T10:34:44.001Z, d397e6a81ea4
364, 3929, 2, Monaco, 2017-05-19T10:34:44.002Z, f9dbec446bf0
381, 3660, 1, Monaco, 2017-05-19T10:34:44.358Z, d397e6a81ea4
381, 3936, 2, Monaco, 2017-05-19T10:34:44.715Z, f9dbec446bf0
385, 3657, 1, Monaco, 2017-05-19T10:34:44.818Z, d397e6a81ea4
489, 3994, 2, Monaco, 2017-05-19T10:34:45.121Z, f9dbec446bf0
370, 3655, 1, Monaco, 2017-05-19T10:34:45.175Z, d397e6a81ea4
475, 4047, 2, Monaco, 2017-05-19T10:34:45.428Z, f9dbec446bf0
417, 3652, 1, Monaco, 2017-05-19T10:34:45.832Z, d397e6a81ea4
421, 4033, 2, Monaco, 2017-05-19T10:34:45.933Z, f9dbec446bf0
511, 3640, 1, Monaco, 2017-05-19T10:34:46.150Z, d397e6a81ea4
401, 4002, 2, Monaco, 2017-05-19T10:34:46.305Z, f9dbec446bf0
372, 3665, 1, Monaco, 2017-05-19T10:34:46.462Z, d397e6a81ea4
384, 3985, 2, Monaco, 2017-05-19T10:34:46.769Z, f9dbec446bf0
422, 3663, 1, Monaco, 2017-05-19T10:34:47.020Z, d397e6a81ea4
393, 3966, 2, Monaco, 2017-05-19T10:34:47.274Z, f9dbec446bf0
420, 3663, 1, Monaco, 2017-05-19T10:34:47.378Z, d397e6a81ea4
408, 3967, 2, Monaco, 2017-05-19T10:34:47.685Z, f9dbec446bf0
423, 3664, 1, Monaco, 2017-05-19T10:34:47.941Z, d397e6a81ea4
390, 3957, 2, Monaco, 2017-05-19T10:34:48.044Z, f9dbec446bf0
397, 3663, 1, Monaco, 2017-05-19T10:34:48.349Z, d397e6a81ea4
395, 3951, 2, Monaco, 2017-05-19T10:34:48.603Z, f9dbec446bf0
374, 3662, 1, Monaco, 2017-05-19T10:34:48.759Z, d397e6a81ea4
399, 3950, 2, Monaco, 2017-05-19T10:34:49.062Z, f9dbec446bf0
391, 3665, 1, Monaco, 2017-05-19T10:34:49.217Z, d397e6a81ea4
384, 3793, 0, Texas, 2017-05-19T11:37:04.722Z, e7f2b1519ed5
386, 4156, 0, Texas, 2017-05-19T11:37:05.035Z, d397e6a81ea4
410, 3786, 0, Texas, 2017-05-19T11:37:05.091Z, e7f2b1519ed5
407, 3776, 0, Texas, 2017-05-19T11:37:05.642Z, e7f2b1519ed5
459, 4191, 0, Texas, 2017-05-19T11:37:05.795Z, d397e6a81ea4
396, 3818, 0, Texas, 2017-05-19T11:37:06.062Z, e7f2b1519ed5
492, 4154, 0, Texas, 2017-05-19T11:37:06.119Z, d397e6a81ea4
435, 4149, 0, Texas, 2017-05-19T11:37:06.475Z, d397e6a81ea4
381, 3806, 1, Texas, 2017-05-19T11:37:06.482Z, e7f2b1519ed5
402, 4148, 2, Texas, 2017-05-19T11:37:06.984Z, d397e6a81ea4
399, 3797, 1, Texas, 2017-05-19T11:37:07.046Z, e7f2b1519ed5
399, 4184, 2, Texas, 2017-05-19T11:37:07.352Z, d397e6a81ea4
397, 3815, 1, Texas, 2017-05-19T11:37:07.466Z, e7f2b1519ed5
402, 3803, 1, Texas, 2017-05-19T11:37:07.819Z, e7f2b1519ed5
384, 4178, 2, Texas, 2017-05-19T11:37:07.874Z, d397e6a81ea4
411, 3805, 2, Texas, 2017-05-19T11:37:08.390Z, e7f2b1519ed5
379, 4167, 1, Texas, 2017-05-19T11:37:08.497Z, d397e6a81ea4
356, 3788, 2, Texas, 2017-05-19T11:37:08.748Z, e7f2b1519ed5
432, 3778, 2, Texas, 2017-05-19T11:37:09.127Z, e7f2b1519ed5
381, 3774, 2, Texas, 2017-05-19T11:37:10.031Z, e7f2b1519ed5
399, 4160, 1, Texas, 2017-05-19T11:37:10.286Z, d397e6a81ea4
403, 3784, 2, Texas, 2017-05-19T11:37:10.394Z, e7f2b1519ed5
393, 4087, 1, Texas, 2017-05-19T11:37:10.906Z, d397e6a81ea4
676, 3776, 2, Texas, 2017-05-19T11:37:13.113Z, e7f2b1519ed5
165, 3738, 2, Texas, 2017-05-19T11:37:14.528Z, e7f2b1519ed5
214, 3738, 2, Texas, 2017-05-19T11:37:15.694Z, e7f2b1519ed5
173, 3783, 2, Texas, 2017-05-19T11:37:20.058Z, e7f2b1519ed5
584, 4097, 1, Texas, 2017-05-19T11:37:20.567Z, d397e6a81ea4
197, 3796, 2, Texas, 2017-05-19T11:37:20.817Z, e7f2b1519ed5
599, 3987, 1, Texas, 2017-05-19T11:37:21.073Z, d397e6a81ea4
688, 4045, 1, Texas, 2017-05-19T11:37:21.346Z, d397e6a81ea4
645, 4045, 1, Texas, 2017-05-19T11:37:21.555Z, d397e6a81ea4
205, 3779, 2, Texas, 2017-05-19T11:37:21.644Z, e7f2b1519ed5
607, 4046, 1, Texas, 2017-05-19T11:37:21.861Z, d397e6a81ea4
205, 3784, 2, Texas, 2017-05-19T11:37:22.416Z, e7f2b1519ed5
188, 3784, 2, Texas, 2017-05-19T11:37:23.593Z, e7f2b1519ed5
216, 3804, 2, Texas, 2017-05-19T11:37:24.348Z, e7f2b1519ed5
241, 3782, 2, Texas, 2017-05-19T11:37:30.295Z, e7f2b1519ed5
309, 3779, 2, Texas, 2017-05-19T11:37:30.947Z, e7f2b1519ed5
242, 3763, 2, Texas, 2017-05-19T11:37:31.511Z, e7f2b1519ed5
244, 3752, 2, Texas, 2017-05-19T11:37:32.577Z, e7f2b1519ed5
0, 3481, 0, Texas, 2017-05-19T11:37:33.444Z, f9e59df9cf27
420, 4050, 0, Texas, 2017-05-19T11:47:07.640Z, d397e6a81ea4
427, 4040, 0, Texas, 2017-05-19T11:47:08.652Z, d397e6a81ea4
401, 4028, 0, Texas, 2017-05-19T11:47:09.308Z, d397e6a81ea4
396, 4057, 0, Texas, 2017-05-19T11:47:09.718Z, d397e6a81ea4
592, 4049, 0, Texas, 2017-05-19T11:47:10.678Z, d397e6a81ea4
620, 4030, 2, Texas, 2017-05-19T11:47:10.929Z, d397e6a81ea4
644, 4025, 2, Texas, 2017-05-19T11:47:11.338Z, d397e6a81ea4
597, 4018, 2, Texas, 2017-05-19T11:47:11.551Z, d397e6a81ea4
624, 4018, 2, Texas, 2017-05-19T11:47:11.797Z, d397e6a81ea4
605, 4018, 2, Texas, 2017-05-19T11:47:12.455Z, d397e6a81ea4
570, 4018, 2, Texas, 2017-05-19T11:47:12.711Z, d397e6a81ea4
618, 4017, 2, Texas, 2017-05-19T11:47:13.167Z, d397e6a81ea4
735, 4010, 2, Texas, 2017-05-19T11:47:13.428Z, d397e6a81ea4
566, 4007, 2, Texas, 2017-05-19T11:47:13.587Z, d397e6a81ea4
583, 4024, 2, Texas, 2017-05-19T11:47:13.985Z, d397e6a81ea4
244, 4022, 2, Texas, 2017-05-19T11:47:14.447Z, d397e6a81ea4
398, 4016, 0, Monaco, 2017-05-19T11:48:19.780Z, d397e6a81ea4
381, 3774, 2, Monaco, 2017-05-19T11:48:19.924Z, e7f2b1519ed5
392, 4016, 1, Monaco, 2017-05-19T11:48:20.279Z, d397e6a81ea4
392, 3718, 2, Monaco, 2017-05-19T11:48:20.433Z, e7f2b1519ed5
418, 4013, 1, Monaco, 2017-05-19T11:48:20.687Z, d397e6a81ea4
402, 3716, 2, Monaco, 2017-05-19T11:48:20.841Z, e7f2b1519ed5
396, 4010, 1, Monaco, 2017-05-19T11:48:21.045Z, d397e6a81ea4
393, 3714, 2, Monaco, 2017-05-19T11:48:21.555Z, e7f2b1519ed5
374, 4008, 1, Monaco, 2017-05-19T11:48:21.599Z, d397e6a81ea4
392, 3789, 2, Monaco, 2017-05-19T11:48:21.962Z, e7f2b1519ed5
409, 4006, 1, Monaco, 2017-05-19T11:48:22.014Z, d397e6a81ea4
399, 4003, 1, Monaco, 2017-05-19T11:48:22.370Z, d397e6a81ea4
402, 3773, 2, Monaco, 2017-05-19T11:48:22.626Z, e7f2b1519ed5
415, 3756, 2, Monaco, 2017-05-19T11:48:23.082Z, e7f2b1519ed5
396, 4003, 1, Monaco, 2017-05-19T11:48:23.091Z, d397e6a81ea4
397, 4018, 1, Monaco, 2017-05-19T11:48:23.395Z, d397e6a81ea4
401, 3746, 2, Monaco, 2017-05-19T11:48:23.402Z, e7f2b1519ed5
393, 4016, 1, Monaco, 2017-05-19T11:48:23.751Z, d397e6a81ea4
361, 3801, 2, Monaco, 2017-05-19T11:48:24.009Z, e7f2b1519ed5
383, 4013, 1, Monaco, 2017-05-19T11:48:24.360Z, d397e6a81ea4
370, 3770, 2, Monaco, 2017-05-19T11:48:24.416Z, e7f2b1519ed5
388, 4010, 1, Monaco, 2017-05-19T11:48:24.724Z, d397e6a81ea4
415, 4032, 1, Monaco, 2017-05-19T11:48:25.127Z, d397e6a81ea4
424, 4021, 1, Monaco, 2017-05-19T11:48:25.734Z, d397e6a81ea4
397, 4011, 1, Monaco, 2017-05-19T11:48:26.091Z, d397e6a81ea4
381, 4007, 1, Monaco, 2017-05-19T11:48:26.449Z, d397e6a81ea4
384, 4086, 1, Monaco, 2017-05-19T11:48:27.002Z, d397e6a81ea4
409, 4059, 1, Monaco, 2017-05-19T11:48:27.408Z, d397e6a81ea4
377, 4044, 1, Monaco, 2017-05-19T11:48:27.813Z, d397e6a81ea4
425, 4032, 1, Monaco, 2017-05-19T11:48:28.525Z, d397e6a81ea4
490, 4009, 1, Monaco, 2017-05-19T11:48:28.880Z, d397e6a81ea4
566, 4002, 1, Monaco, 2017-05-19T11:48:29.182Z, d397e6a81ea4
418, 4001, 1, Monaco, 2017-05-19T11:48:29.692Z, d397e6a81ea4
402, 3996, 1, Monaco, 2017-05-19T11:48:30.098Z, d397e6a81ea4
382, 4056, 1, Monaco, 2017-05-19T11:48:30.600Z, d397e6a81ea4
403, 4055, 1, Monaco, 2017-05-19T11:48:31.062Z, d397e6a81ea4
415, 4113, 1, Monaco, 2017-05-19T11:48:31.468Z, d397e6a81ea4
395, 4113, 1, Monaco, 2017-05-19T11:48:31.874Z, d397e6a81ea4
389, 4093, 1, Monaco, 2017-05-19T11:48:32.477Z, d397e6a81ea4
421, 4062, 1, Monaco, 2017-05-19T11:48:32.829Z, d397e6a81ea4
396, 4070, 1, Monaco, 2017-05-19T11:48:33.238Z, d397e6a81ea4
403, 4053, 1, Monaco, 2017-05-19T11:48:34.197Z, d397e6a81ea4
392, 4046, 1, Monaco, 2017-05-19T11:48:34.568Z, d397e6a81ea4
389, 4034, 1, Monaco, 2017-05-19T11:48:35.156Z, d397e6a81ea4
423, 4034, 1, Monaco, 2017-05-19T11:48:35.541Z, d397e6a81ea4
427, 4024, 1, Monaco, 2017-05-19T11:48:35.953Z, d397e6a81ea4
406, 4016, 1, Monaco, 2017-05-19T11:48:36.518Z, d397e6a81ea4
386, 4068, 1, Monaco, 2017-05-19T11:48:36.923Z, d397e6a81ea4
425, 4052, 1, Monaco, 2017-05-19T11:48:37.277Z, d397e6a81ea4
377, 4037, 1, Monaco, 2017-05-19T11:48:37.830Z, d397e6a81ea4
399, 4025, 1, Monaco, 2017-05-19T11:48:38.238Z, d397e6a81ea4
379, 4017, 1, Monaco, 2017-05-19T11:48:38.646Z, d397e6a81ea4
355, 4012, 1, Monaco, 2017-05-19T11:48:39.404Z, d397e6a81ea4
478, 4000, 1, Monaco, 2017-05-19T11:48:39.860Z, d397e6a81ea4
472, 4031, 1, Monaco, 2017-05-19T11:48:40.015Z, d397e6a81ea4
404, 4024, 1, Monaco, 2017-05-19T11:48:40.568Z, d397e6a81ea4
397, 4076, 1, Monaco, 2017-05-19T11:48:40.922Z, d397e6a81ea4
393, 4060, 1, Monaco, 2017-05-19T11:48:41.434Z, d397e6a81ea4
418, 4039, 1, Monaco, 2017-05-19T11:48:41.937Z, d397e6a81ea4
402, 4021, 1, Monaco, 2017-05-19T11:48:42.348Z, d397e6a81ea4
388, 4018, 1, Monaco, 2017-05-19T11:48:42.713Z, d397e6a81ea4
623, 4011, 1, Monaco, 2017-05-19T11:48:43.163Z, d397e6a81ea4
659, 3762, 2, Monaco, 2017-05-19T11:48:43.270Z, e7f2b1519ed5
587, 3999, 1, Monaco, 2017-05-19T11:48:43.424Z, d397e6a81ea4
596, 3997, 1, Monaco, 2017-05-19T11:48:43.677Z, d397e6a81ea4
602, 3731, 2, Monaco, 2017-05-19T11:48:43.730Z, e7f2b1519ed5
583, 3720, 2, Monaco, 2017-05-19T11:48:43.988Z, e7f2b1519ed5
596, 3993, 1, Monaco, 2017-05-19T11:48:44.089Z, d397e6a81ea4
571, 3990, 1, Monaco, 2017-05-19T11:48:44.395Z, d397e6a81ea4
627, 3714, 2, Monaco, 2017-05-19T11:48:44.399Z, e7f2b1519ed5
737, 3700, 2, Monaco, 2017-05-19T11:48:44.604Z, e7f2b1519ed5
606, 3987, 1, Monaco, 2017-05-19T11:48:44.609Z, d397e6a81ea4
738, 3698, 2, Monaco, 2017-05-19T11:48:44.767Z, e7f2b1519ed5
599, 3986, 1, Monaco, 2017-05-19T11:48:44.962Z, d397e6a81ea4
562, 3696, 2, Monaco, 2017-05-19T11:48:45.120Z, e7f2b1519ed5
593, 4026, 1, Monaco, 2017-05-19T11:48:45.227Z, d397e6a81ea4
605, 4029, 1, Monaco, 2017-05-19T11:48:45.527Z, d397e6a81ea4
605, 4022, 1, Monaco, 2017-05-19T11:48:45.634Z, d397e6a81ea4
595, 4022, 1, Monaco, 2017-05-19T11:48:45.887Z, d397e6a81ea4
613, 4011, 1, Monaco, 2017-05-19T11:48:46.147Z, d397e6a81ea4
609, 4007, 1, Monaco, 2017-05-19T11:48:46.405Z, d397e6a81ea4
592, 4005, 1, Monaco, 2017-05-19T11:48:47.011Z, d397e6a81ea4
602, 4001, 1, Monaco, 2017-05-19T11:48:47.263Z, d397e6a81ea4
650, 3999, 1, Monaco, 2017-05-19T11:48:47.770Z, d397e6a81ea4
724, 3982, 1, Monaco, 2017-05-19T11:48:48.028Z, d397e6a81ea4
645, 3979, 1, Monaco, 2017-05-19T11:48:48.234Z, d397e6a81ea4
583, 3980, 1, Monaco, 2017-05-19T11:48:48.588Z, d397e6a81ea4
0, 3481, 0, Texas, 2017-05-19T11:48:49.096Z, f9e59df9cf27
388, 3698, 0, Monaco, 2017-05-19T11:48:51.780Z, e7f2b1519ed5
401, 3978, 2, Monaco, 2017-05-19T11:48:51.785Z, d397e6a81ea4
404, 3795, 1, Monaco, 2017-05-19T11:48:52.138Z, e7f2b1519ed5
390, 3987, 2, Monaco, 2017-05-19T11:48:52.194Z, d397e6a81ea4
415, 3766, 1, Monaco, 2017-05-19T11:48:52.545Z, e7f2b1519ed5
400, 3991, 2, Monaco, 2017-05-19T11:48:52.602Z, d397e6a81ea4
398, 3774, 1, Monaco, 2017-05-19T11:48:52.904Z, e7f2b1519ed5
400, 3990, 2, Monaco, 2017-05-19T11:48:53.009Z, d397e6a81ea4
383, 3763, 1, Monaco, 2017-05-19T11:48:53.267Z, e7f2b1519ed5
388, 4070, 2, Monaco, 2017-05-19T11:48:53.524Z, d397e6a81ea4
416, 3746, 1, Monaco, 2017-05-19T11:48:53.675Z, e7f2b1519ed5
404, 4043, 2, Monaco, 2017-05-19T11:48:53.930Z, d397e6a81ea4
395, 3736, 1, Monaco, 2017-05-19T11:48:54.034Z, e7f2b1519ed5
394, 4066, 2, Monaco, 2017-05-19T11:48:54.341Z, d397e6a81ea4
396, 3726, 1, Monaco, 2017-05-19T11:48:54.545Z, e7f2b1519ed5
406, 3717, 1, Monaco, 2017-05-19T11:48:54.952Z, e7f2b1519ed5
396, 4048, 2, Monaco, 2017-05-19T11:48:55.306Z, d397e6a81ea4
401, 3712, 1, Monaco, 2017-05-19T11:48:55.367Z, e7f2b1519ed5
393, 4032, 2, Monaco, 2017-05-19T11:48:55.730Z, d397e6a81ea4
368, 3709, 1, Monaco, 2017-05-19T11:48:55.962Z, e7f2b1519ed5
379, 4021, 2, Monaco, 2017-05-19T11:48:56.301Z, d397e6a81ea4
396, 3722, 1, Monaco, 2017-05-19T11:48:56.413Z, e7f2b1519ed5
392, 4010, 2, Monaco, 2017-05-19T11:48:56.677Z, d397e6a81ea4
423, 3715, 1, Monaco, 2017-05-19T11:48:56.723Z, e7f2b1519ed5
441, 4007, 2, Monaco, 2017-05-19T11:48:57.079Z, d397e6a81ea4
427, 3743, 1, Monaco, 2017-05-19T11:48:57.234Z, e7f2b1519ed5
396, 3743, 1, Monaco, 2017-05-19T11:48:57.637Z, e7f2b1519ed5
445, 4001, 2, Monaco, 2017-05-19T11:48:57.690Z, d397e6a81ea4
393, 3731, 1, Monaco, 2017-05-19T11:48:57.995Z, e7f2b1519ed5
407, 3990, 2, Monaco, 2017-05-19T11:48:58.103Z, d397e6a81ea4
388, 3726, 1, Monaco, 2017-05-19T11:49:00.381Z, e7f2b1519ed5
398, 3987, 2, Monaco, 2017-05-19T11:49:00.687Z, d397e6a81ea4
399, 3719, 1, Monaco, 2017-05-19T11:49:00.739Z, e7f2b1519ed5
385, 3988, 2, Monaco, 2017-05-19T11:49:00.739Z, d397e6a81ea4
371, 3711, 1, Monaco, 2017-05-19T11:49:00.741Z, e7f2b1519ed5
410, 3986, 2, Monaco, 2017-05-19T11:49:00.745Z, d397e6a81ea4
395, 3982, 2, Monaco, 2017-05-19T11:49:00.747Z, d397e6a81ea4
516, 3679, 1, Monaco, 2017-05-19T11:49:00.747Z, e7f2b1519ed5
370, 3703, 1, Monaco, 2017-05-19T11:49:00.746Z, e7f2b1519ed5
495, 3675, 1, Monaco, 2017-05-19T11:49:00.753Z, e7f2b1519ed5
294, 3982, 2, Monaco, 2017-05-19T11:49:00.755Z, d397e6a81ea4
400, 3675, 1, Monaco, 2017-05-19T11:49:00.909Z, e7f2b1519ed5
484, 3973, 2, Monaco, 2017-05-19T11:49:00.966Z, d397e6a81ea4
500, 3966, 2, Monaco, 2017-05-19T11:49:01.189Z, d397e6a81ea4
405, 3733, 1, Monaco, 2017-05-19T11:49:01.253Z, e7f2b1519ed5
447, 3968, 2, Monaco, 2017-05-19T11:49:01.735Z, d397e6a81ea4
402, 3726, 1, Monaco, 2017-05-19T11:49:01.786Z, e7f2b1519ed5
413, 3970, 2, Monaco, 2017-05-19T11:49:02.142Z, d397e6a81ea4
385, 3719, 1, Monaco, 2017-05-19T11:49:02.249Z, e7f2b1519ed5
398, 3985, 2, Monaco, 2017-05-19T11:49:02.610Z, d397e6a81ea4
419, 3711, 1, Monaco, 2017-05-19T11:49:02.610Z, e7f2b1519ed5
383, 3749, 1, Monaco, 2017-05-19T11:49:03.012Z, e7f2b1519ed5
384, 3983, 2, Monaco, 2017-05-19T11:49:03.118Z, d397e6a81ea4
375, 3735, 1, Monaco, 2017-05-19T11:49:03.375Z, e7f2b1519ed5
402, 3992, 2, Monaco, 2017-05-19T11:49:03.525Z, d397e6a81ea4
403, 3723, 1, Monaco, 2017-05-19T11:49:03.781Z, e7f2b1519ed5
392, 3987, 2, Monaco, 2017-05-19T11:49:03.940Z, d397e6a81ea4
379, 3715, 1, Monaco, 2017-05-19T11:49:04.141Z, e7f2b1519ed5
381, 3709, 1, Monaco, 2017-05-19T11:49:04.649Z, e7f2b1519ed5
394, 3983, 2, Monaco, 2017-05-19T11:49:04.857Z, d397e6a81ea4
401, 3705, 1, Monaco, 2017-05-19T11:49:05.058Z, e7f2b1519ed5
387, 3984, 2, Monaco, 2017-05-19T11:49:05.214Z, d397e6a81ea4
387, 3706, 1, Monaco, 2017-05-19T11:49:05.467Z, e7f2b1519ed5
371, 3704, 1, Monaco, 2017-05-19T11:49:06.023Z, e7f2b1519ed5
392, 3991, 2, Monaco, 2017-05-19T11:49:06.231Z, d397e6a81ea4
377, 3698, 1, Monaco, 2017-05-19T11:49:06.437Z, e7f2b1519ed5
398, 3985, 2, Monaco, 2017-05-19T11:49:06.638Z, d397e6a81ea4
436, 3695, 1, Monaco, 2017-05-19T11:49:06.846Z, e7f2b1519ed5
381, 4022, 2, Monaco, 2017-05-19T11:49:07.197Z, d397e6a81ea4
417, 3697, 1, Monaco, 2017-05-19T11:49:07.304Z, e7f2b1519ed5
381, 4013, 2, Monaco, 2017-05-19T11:49:07.607Z, d397e6a81ea4
400, 3693, 1, Monaco, 2017-05-19T11:49:07.713Z, e7f2b1519ed5
404, 4069, 2, Monaco, 2017-05-19T11:49:08.016Z, d397e6a81ea4
373, 3689, 1, Monaco, 2017-05-19T11:49:08.070Z, e7f2b1519ed5
376, 3692, 1, Monaco, 2017-05-19T11:49:08.481Z, e7f2b1519ed5
371, 4047, 2, Monaco, 2017-05-19T11:49:08.586Z, d397e6a81ea4
409, 3693, 1, Monaco, 2017-05-19T11:49:08.837Z, e7f2b1519ed5
391, 4029, 2, Monaco, 2017-05-19T11:49:08.942Z, d397e6a81ea4
365, 3693, 1, Monaco, 2017-05-19T11:49:09.246Z, e7f2b1519ed5
421, 4017, 2, Monaco, 2017-05-19T11:49:09.305Z, d397e6a81ea4
373, 4025, 2, Monaco, 2017-05-19T11:49:09.916Z, d397e6a81ea4
454, 3693, 1, Monaco, 2017-05-19T11:49:09.916Z, e7f2b1519ed5
468, 3677, 1, Monaco, 2017-05-19T11:49:10.222Z, e7f2b1519ed5
397, 4012, 2, Monaco, 2017-05-19T11:49:10.274Z, d397e6a81ea4
583, 3674, 1, Monaco, 2017-05-19T11:49:10.478Z, e7f2b1519ed5
387, 4003, 2, Monaco, 2017-05-19T11:49:10.639Z, d397e6a81ea4
384, 3674, 1, Monaco, 2017-05-19T11:49:10.984Z, e7f2b1519ed5
396, 3679, 1, Monaco, 2017-05-19T11:49:11.397Z, e7f2b1519ed5
319, 3999, 2, Monaco, 2017-05-19T11:49:11.501Z, d397e6a81ea4
452, 4001, 2, Monaco, 2017-05-19T11:49:11.857Z, d397e6a81ea4
395, 3682, 1, Monaco, 2017-05-19T11:49:11.858Z, e7f2b1519ed5
469, 4039, 2, Monaco, 2017-05-19T11:49:12.123Z, d397e6a81ea4
420, 3681, 1, Monaco, 2017-05-19T11:49:12.286Z, e7f2b1519ed5
410, 4028, 2, Monaco, 2017-05-19T11:49:12.699Z, d397e6a81ea4
