MANDT;MATNR;MTART;MEINS;BRGEW;NTGEW;GEWEI;MANDT_1;MATNR_1;STPRS;BKLAS;MANDT_2;MATNR_2;SPRAS;MAKTX;MAKTG
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
400.000000;MR311231;HAWA;EA;0.200;0.200;KG;400.000000;MR311231;0.00;3100;400.000000;MR311231;E;Beer 12 pk;BEER 12 PK
800.000000;RM18;ROH;ST;0.500;0.400;KG;400.000000;RM18;0.67;3000;800.000000;RM18;E;RAW18\,PD;RAW18\,PD
800.000000;RM18;ROH;ST;0.500;0.400;KG;400.000000;RM18;0.67;3000;400.000000;RM18;E;Seat metal tube;SEAT METAL TUBE
800.000000;RM18;ROH;ST;0.500;0.400;KG;800.000000;RM18;0.67;3000;800.000000;RM18;E;RAW18\,PD;RAW18\,PD
800.000000;RM18;ROH;ST;0.500;0.400;KG;800.000000;RM18;0.67;3000;400.000000;RM18;E;Seat metal tube;SEAT METAL TUBE
800.000000;RM18;ROH;ST;0.500;0.400;KG;400.000000;RM18;0.67;3000;800.000000;RM18;E;RAW18\,PD;RAW18\,PD
800.000000;RM18;ROH;ST;0.500;0.400;KG;400.000000;RM18;0.67;3000;400.000000;RM18;E;Seat metal tube;SEAT METAL TUBE
800.000000;RM18;ROH;ST;0.500;0.400;KG;400.000000;RM18;Mar 75;3000;800.000000;RM18;E;RAW18\,PD;RAW18\,PD
800.000000;RM18;ROH;ST;0.500;0.400;KG;400.000000;RM18;Mar 75;3000;400.000000;RM18;E;Seat metal tube;SEAT METAL TUBE
800.000000;RM18;ROH;ST;0.500;0.400;KG;400.000000;RM18;0.67;3000;800.000000;RM18;E;RAW18\,PD;RAW18\,PD
800.000000;RM18;ROH;ST;0.500;0.400;KG;400.000000;RM18;0.67;3000;400.000000;RM18;E;Seat metal tube;SEAT METAL TUBE
800.000000;RM18;ROH;ST;0.500;0.400;KG;400.000000;RM18;01. Jan;3000;800.000000;RM18;E;RAW18\,PD;RAW18\,PD
800.000000;RM18;ROH;ST;0.500;0.400;KG;400.000000;RM18;01. Jan;3000;400.000000;RM18;E;Seat metal tube;SEAT METAL TUBE
800.000000;RM18;ROH;ST;0.500;0.400;KG;400.000000;RM18;Jan 34;3000;800.000000;RM18;E;RAW18\,PD;RAW18\,PD
800.000000;RM18;ROH;ST;0.500;0.400;KG;400.000000;RM18;Jan 34;3000;400.000000;RM18;E;Seat metal tube;SEAT METAL TUBE
800.000000;RM18;ROH;ST;0.500;0.400;KG;400.000000;RM18;0.67;3000;800.000000;RM18;E;RAW18\,PD;RAW18\,PD
800.000000;RM18;ROH;ST;0.500;0.400;KG;400.000000;RM18;0.67;3000;400.000000;RM18;E;Seat metal tube;SEAT METAL TUBE
800.000000;RM18;ROH;ST;0.500;0.400;KG;400.000000;RM18;Apr 69;3000;800.000000;RM18;E;RAW18\,PD;RAW18\,PD
800.000000;RM18;ROH;ST;0.500;0.400;KG;400.000000;RM18;Apr 69;3000;400.000000;RM18;E;Seat metal tube;SEAT METAL TUBE
800.000000;RM18;ROH;ST;0.500;0.400;KG;800.000000;RM18;0.67;3000;800.000000;RM18;E;RAW18\,PD;RAW18\,PD
800.000000;RM18;ROH;ST;0.500;0.400;KG;800.000000;RM18;0.67;3000;400.000000;RM18;E;Seat metal tube;SEAT METAL TUBE
400.000000;ML_RM_159;ROH;EA;0.000;0.000;null;400.000000;ML_RM_159;30.00;3000;400.000000;ML_RM_159;E;Windshield Glass;WINDSHIELD GLASS
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;MR535159;MODE;EA;0.200;0.200;KG;400.000000;MR535159;0.00;3100;400.000000;MR535159;E;Silicone Gold-Tone Smart Watch;SILICONE GOLD-TONE SMART WATCH
400.000000;917;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;917;E;push_rod;PUSH_ROD
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;MR311123;HAWA;ST;20.000;20.000;OZ;400.000000;MR311123;0.00;3100;400.000000;MR311123;E;Frosted Flakes 20 oz;FROSTED FLAKES 20 OZ
400.000000;367;ROH;EA;0.000;0.000;null;400.000000;367;200.00;3000;400.000000;367;E;429014-SUPPORT_BASE;429014-SUPPORT_BASE
400.000000;582;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;582;E;shaft_3;SHAFT_3
400.000000;MZ-RM-E106-03;ROH;ST;0.000;0.000;null;400.000000;MZ-RM-E106-03;14.37;3000;400.000000;MZ-RM-E106-03;E;E106 WHEELS;E106 WHEELS
400.000000;MZ-RM-E106-03;ROH;ST;0.000;0.000;null;400.000000;MZ-RM-E106-03;14.37;3000;400.000000;MZ-RM-E106-03;E;E106 WHEELS;E106 WHEELS
800.000000;RM09;ROH;KG;0.500;0.450;KG;400.000000;RM09;0.08;3000;800.000000;RM09;E;RAW09\,PD\,Batch-Fifo;RAW09\,PD\,BATCH-FIFO
800.000000;RM09;ROH;KG;0.500;0.450;KG;400.000000;RM09;0.08;3000;400.000000;RM09;E;Talc;TALC
800.000000;RM09;ROH;KG;0.500;0.450;KG;800.000000;RM09;0.08;3000;800.000000;RM09;E;RAW09\,PD\,Batch-Fifo;RAW09\,PD\,BATCH-FIFO
800.000000;RM09;ROH;KG;0.500;0.450;KG;800.000000;RM09;0.08;3000;400.000000;RM09;E;Talc;TALC
800.000000;RM09;ROH;KG;0.500;0.450;KG;400.000000;RM09;0.08;3000;800.000000;RM09;E;RAW09\,PD\,Batch-Fifo;RAW09\,PD\,BATCH-FIFO
800.000000;RM09;ROH;KG;0.500;0.450;KG;400.000000;RM09;0.08;3000;400.000000;RM09;E;Talc;TALC
800.000000;RM09;ROH;KG;0.500;0.450;KG;400.000000;RM09;Jan 50;3000;800.000000;RM09;E;RAW09\,PD\,Batch-Fifo;RAW09\,PD\,BATCH-FIFO
800.000000;RM09;ROH;KG;0.500;0.450;KG;400.000000;RM09;Jan 50;3000;400.000000;RM09;E;Talc;TALC
800.000000;RM09;ROH;KG;0.500;0.450;KG;400.000000;RM09;0.08;3000;800.000000;RM09;E;RAW09\,PD\,Batch-Fifo;RAW09\,PD\,BATCH-FIFO
800.000000;RM09;ROH;KG;0.500;0.450;KG;400.000000;RM09;0.08;3000;400.000000;RM09;E;Talc;TALC
800.000000;RM09;ROH;KG;0.500;0.450;KG;400.000000;RM09;0.12;3000;800.000000;RM09;E;RAW09\,PD\,Batch-Fifo;RAW09\,PD\,BATCH-FIFO
800.000000;RM09;ROH;KG;0.500;0.450;KG;400.000000;RM09;0.12;3000;400.000000;RM09;E;Talc;TALC
800.000000;RM09;ROH;KG;0.500;0.450;KG;400.000000;RM09;0.16;3000;800.000000;RM09;E;RAW09\,PD\,Batch-Fifo;RAW09\,PD\,BATCH-FIFO
800.000000;RM09;ROH;KG;0.500;0.450;KG;400.000000;RM09;0.16;3000;400.000000;RM09;E;Talc;TALC
800.000000;RM09;ROH;KG;0.500;0.450;KG;400.000000;RM09;0.08;3000;800.000000;RM09;E;RAW09\,PD\,Batch-Fifo;RAW09\,PD\,BATCH-FIFO
800.000000;RM09;ROH;KG;0.500;0.450;KG;400.000000;RM09;0.08;3000;400.000000;RM09;E;Talc;TALC
800.000000;RM09;ROH;KG;0.500;0.450;KG;400.000000;RM09;0.56;3000;800.000000;RM09;E;RAW09\,PD\,Batch-Fifo;RAW09\,PD\,BATCH-FIFO
800.000000;RM09;ROH;KG;0.500;0.450;KG;400.000000;RM09;0.56;3000;400.000000;RM09;E;Talc;TALC
800.000000;RM09;ROH;KG;0.500;0.450;KG;800.000000;RM09;0.08;3000;800.000000;RM09;E;RAW09\,PD\,Batch-Fifo;RAW09\,PD\,BATCH-FIFO
800.000000;RM09;ROH;KG;0.500;0.450;KG;800.000000;RM09;0.08;3000;400.000000;RM09;E;Talc;TALC
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;MR311232;HAWA;EA;0.200;0.200;KG;400.000000;MR311232;0.00;3100;400.000000;MR311232;E;Becks 18 pk;BECKS 18 PK
400.000000;918;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;918;E;rocker_arm;ROCKER_ARM
400.000000;128;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;128;E;Impeller - Alloy 20;IMPELLER - ALLOY 20
400.000000;RM27;ROH;ST;0.500;0.400;KG;400.000000;RM27;0.75;3000;400.000000;RM27;E;Chain Ring Set;CHAIN RING SET
